,path,type
1412,./Data/available/Fire_Disaster/01_02_0275.jpg,Fire_Disaster
1413,./Data/available/Fire_Disaster/01_02_0276.jpg,Fire_Disaster
1414,./Data/available/Fire_Disaster/01_02_0277.jpg,Fire_Disaster
1415,./Data/available/Fire_Disaster/01_02_0278.jpg,Fire_Disaster
1416,./Data/available/Fire_Disaster/01_02_0279.jpg,Fire_Disaster
1417,./Data/available/Fire_Disaster/01_02_0280.jpg,Fire_Disaster
1418,./Data/available/Fire_Disaster/01_02_0281.jpg,Fire_Disaster
1419,./Data/available/Fire_Disaster/01_02_0282.jpg,Fire_Disaster
1420,./Data/available/Fire_Disaster/01_02_0283.jpg,Fire_Disaster
1421,./Data/available/Fire_Disaster/01_02_0284.jpg,Fire_Disaster
1422,./Data/available/Fire_Disaster/01_02_0285.jpg,Fire_Disaster
1423,./Data/available/Fire_Disaster/01_02_0286.jpg,Fire_Disaster
1424,./Data/available/Fire_Disaster/01_02_0287.jpg,Fire_Disaster
1425,./Data/available/Fire_Disaster/01_02_0288.jpg,Fire_Disaster
1426,./Data/available/Fire_Disaster/01_02_0289.jpg,Fire_Disaster
1427,./Data/available/Fire_Disaster/01_02_0290.jpg,Fire_Disaster
1428,./Data/available/Fire_Disaster/01_02_0291.jpg,Fire_Disaster
1429,./Data/available/Fire_Disaster/01_02_0292.jpg,Fire_Disaster
1430,./Data/available/Fire_Disaster/01_02_0293.jpg,Fire_Disaster
1431,./Data/available/Fire_Disaster/01_02_0294.jpg,Fire_Disaster
1432,./Data/available/Fire_Disaster/01_02_0295.jpg,Fire_Disaster
1433,./Data/available/Fire_Disaster/01_02_0296.jpg,Fire_Disaster
1434,./Data/available/Fire_Disaster/01_02_0297.jpg,Fire_Disaster
1435,./Data/available/Fire_Disaster/01_02_0298.jpg,Fire_Disaster
1436,./Data/available/Fire_Disaster/01_02_0299.jpg,Fire_Disaster
1437,./Data/available/Fire_Disaster/01_02_0300.jpg,Fire_Disaster
1438,./Data/available/Fire_Disaster/01_02_0301.jpg,Fire_Disaster
1439,./Data/available/Fire_Disaster/01_02_0302.jpg,Fire_Disaster
1440,./Data/available/Fire_Disaster/01_02_0303.jpg,Fire_Disaster
1441,./Data/available/Fire_Disaster/01_02_0304.jpg,Fire_Disaster
1442,./Data/available/Fire_Disaster/01_02_0305.jpg,Fire_Disaster
1443,./Data/available/Fire_Disaster/01_02_0306.jpg,Fire_Disaster
1444,./Data/available/Fire_Disaster/01_02_0307.jpg,Fire_Disaster
1445,./Data/available/Fire_Disaster/01_02_0308.jpg,Fire_Disaster
1446,./Data/available/Fire_Disaster/01_02_0309.jpg,Fire_Disaster
1447,./Data/available/Fire_Disaster/01_02_0310.jpg,Fire_Disaster
1448,./Data/available/Fire_Disaster/01_02_0311.jpg,Fire_Disaster
1449,./Data/available/Fire_Disaster/01_02_0312.jpg,Fire_Disaster
1450,./Data/available/Fire_Disaster/01_02_0313.jpg,Fire_Disaster
1451,./Data/available/Fire_Disaster/01_02_0314.jpg,Fire_Disaster
1452,./Data/available/Fire_Disaster/01_02_0315.jpg,Fire_Disaster
1453,./Data/available/Fire_Disaster/01_02_0316.jpg,Fire_Disaster
1454,./Data/available/Fire_Disaster/01_02_0317.jpg,Fire_Disaster
1455,./Data/available/Fire_Disaster/01_02_0318.jpg,Fire_Disaster
1456,./Data/available/Fire_Disaster/01_02_0319.jpg,Fire_Disaster
1457,./Data/available/Fire_Disaster/01_02_0320.jpg,Fire_Disaster
1458,./Data/available/Fire_Disaster/01_02_0321.jpg,Fire_Disaster
1459,./Data/available/Fire_Disaster/01_02_0322.jpg,Fire_Disaster
1460,./Data/available/Fire_Disaster/01_02_0323.jpg,Fire_Disaster
1461,./Data/available/Fire_Disaster/01_02_0324.jpg,Fire_Disaster
1462,./Data/available/Fire_Disaster/01_02_0325.jpg,Fire_Disaster
1463,./Data/available/Fire_Disaster/01_02_0326.jpg,Fire_Disaster
1464,./Data/available/Fire_Disaster/01_02_0327.jpg,Fire_Disaster
1465,./Data/available/Fire_Disaster/01_02_0328.jpg,Fire_Disaster
1466,./Data/available/Fire_Disaster/01_02_0329.jpg,Fire_Disaster
1467,./Data/available/Fire_Disaster/01_02_0330.jpg,Fire_Disaster
1468,./Data/available/Fire_Disaster/01_02_0331.jpg,Fire_Disaster
1469,./Data/available/Fire_Disaster/01_02_0332.jpg,Fire_Disaster
1470,./Data/available/Fire_Disaster/01_02_0333.jpg,Fire_Disaster
1471,./Data/available/Fire_Disaster/01_02_0334.jpg,Fire_Disaster
1472,./Data/available/Fire_Disaster/01_02_0335.jpg,Fire_Disaster
1473,./Data/available/Fire_Disaster/01_02_0336.jpg,Fire_Disaster
1474,./Data/available/Fire_Disaster/01_02_0337.jpg,Fire_Disaster
1475,./Data/available/Fire_Disaster/01_02_0338.jpg,Fire_Disaster
1476,./Data/available/Fire_Disaster/01_02_0339.jpg,Fire_Disaster
1477,./Data/available/Fire_Disaster/01_02_0340.jpg,Fire_Disaster
1478,./Data/available/Fire_Disaster/01_02_0341.jpg,Fire_Disaster
1479,./Data/available/Fire_Disaster/01_02_0342.jpg,Fire_Disaster
1480,./Data/available/Fire_Disaster/01_02_0343.jpg,Fire_Disaster
1481,./Data/available/Fire_Disaster/01_02_0344.jpg,Fire_Disaster
1482,./Data/available/Fire_Disaster/01_02_0345.jpg,Fire_Disaster
1483,./Data/available/Fire_Disaster/01_02_0346.jpg,Fire_Disaster
1484,./Data/available/Fire_Disaster/01_02_0347.jpg,Fire_Disaster
1485,./Data/available/Fire_Disaster/01_02_0348.jpg,Fire_Disaster
1486,./Data/available/Fire_Disaster/01_02_0349.jpg,Fire_Disaster
1487,./Data/available/Fire_Disaster/01_02_0350.jpg,Fire_Disaster
1488,./Data/available/Fire_Disaster/01_02_0351.jpg,Fire_Disaster
1489,./Data/available/Fire_Disaster/01_02_0352.jpg,Fire_Disaster
1490,./Data/available/Fire_Disaster/01_02_0353.jpg,Fire_Disaster
1491,./Data/available/Fire_Disaster/01_02_0354.jpg,Fire_Disaster
1492,./Data/available/Fire_Disaster/01_02_0355.jpg,Fire_Disaster
1493,./Data/available/Fire_Disaster/01_02_0356.jpg,Fire_Disaster
1494,./Data/available/Fire_Disaster/01_02_0357.jpg,Fire_Disaster
1495,./Data/available/Fire_Disaster/01_02_0358.jpg,Fire_Disaster
1496,./Data/available/Fire_Disaster/01_02_0359.jpg,Fire_Disaster
1497,./Data/available/Fire_Disaster/01_02_0360.jpg,Fire_Disaster
1498,./Data/available/Fire_Disaster/01_02_0361.jpg,Fire_Disaster
1499,./Data/available/Fire_Disaster/01_02_0362.jpg,Fire_Disaster
1500,./Data/available/Fire_Disaster/01_02_0363.jpg,Fire_Disaster
1501,./Data/available/Fire_Disaster/01_02_0364.jpg,Fire_Disaster
1502,./Data/available/Fire_Disaster/01_02_0365.jpg,Fire_Disaster
1503,./Data/available/Fire_Disaster/01_02_0366.jpg,Fire_Disaster
1504,./Data/available/Fire_Disaster/01_02_0367.jpg,Fire_Disaster
1505,./Data/available/Fire_Disaster/01_02_0368.jpg,Fire_Disaster
1506,./Data/available/Fire_Disaster/01_02_0369.jpg,Fire_Disaster
1507,./Data/available/Fire_Disaster/01_02_0370.jpg,Fire_Disaster
1508,./Data/available/Fire_Disaster/01_02_0371.jpg,Fire_Disaster
1509,./Data/available/Fire_Disaster/01_02_0372.jpg,Fire_Disaster
1510,./Data/available/Fire_Disaster/01_02_0373.jpg,Fire_Disaster
1511,./Data/available/Fire_Disaster/01_02_0374.jpg,Fire_Disaster
1512,./Data/available/Fire_Disaster/01_02_0375.jpg,Fire_Disaster
1513,./Data/available/Fire_Disaster/01_02_0376.jpg,Fire_Disaster
1514,./Data/available/Fire_Disaster/01_02_0377.jpg,Fire_Disaster
1515,./Data/available/Fire_Disaster/01_02_0378.jpg,Fire_Disaster
1516,./Data/available/Fire_Disaster/01_02_0379.jpg,Fire_Disaster
1517,./Data/available/Fire_Disaster/01_02_0380.jpg,Fire_Disaster
1518,./Data/available/Fire_Disaster/01_02_0381.jpg,Fire_Disaster
1519,./Data/available/Fire_Disaster/01_02_0382.jpg,Fire_Disaster
1520,./Data/available/Fire_Disaster/01_02_0383.jpg,Fire_Disaster
1521,./Data/available/Fire_Disaster/01_02_0384.jpg,Fire_Disaster
1522,./Data/available/Fire_Disaster/01_02_0385.jpg,Fire_Disaster
1523,./Data/available/Fire_Disaster/01_02_0386.jpg,Fire_Disaster
1524,./Data/available/Fire_Disaster/01_02_0387.jpg,Fire_Disaster
1525,./Data/available/Fire_Disaster/01_02_0388.jpg,Fire_Disaster
1526,./Data/available/Fire_Disaster/01_02_0389.jpg,Fire_Disaster
1527,./Data/available/Fire_Disaster/01_02_0390.jpg,Fire_Disaster
1528,./Data/available/Fire_Disaster/01_02_0391.jpg,Fire_Disaster
1529,./Data/available/Fire_Disaster/01_02_0392.jpg,Fire_Disaster
1530,./Data/available/Fire_Disaster/01_02_0393.jpg,Fire_Disaster
1531,./Data/available/Fire_Disaster/01_02_0394.jpg,Fire_Disaster
1532,./Data/available/Fire_Disaster/01_02_0395.jpg,Fire_Disaster
1533,./Data/available/Fire_Disaster/01_02_0396.jpg,Fire_Disaster
1534,./Data/available/Fire_Disaster/01_02_0397.jpg,Fire_Disaster
1535,./Data/available/Fire_Disaster/01_02_0398.jpg,Fire_Disaster
1536,./Data/available/Fire_Disaster/01_02_0399.jpg,Fire_Disaster
1537,./Data/available/Fire_Disaster/01_02_0400.jpg,Fire_Disaster
1538,./Data/available/Fire_Disaster/01_02_0401.jpg,Fire_Disaster
1539,./Data/available/Fire_Disaster/01_02_0402.jpg,Fire_Disaster
1540,./Data/available/Fire_Disaster/01_02_0403.jpg,Fire_Disaster
1541,./Data/available/Fire_Disaster/01_02_0404.jpg,Fire_Disaster
1542,./Data/available/Fire_Disaster/01_02_0405.jpg,Fire_Disaster
1543,./Data/available/Fire_Disaster/01_02_0406.jpg,Fire_Disaster
1544,./Data/available/Fire_Disaster/01_02_0407.jpg,Fire_Disaster
1545,./Data/available/Fire_Disaster/01_02_0408.jpg,Fire_Disaster
1546,./Data/available/Fire_Disaster/01_02_0409.jpg,Fire_Disaster
1547,./Data/available/Fire_Disaster/01_02_0410.jpg,Fire_Disaster
1548,./Data/available/Fire_Disaster/01_02_0411.jpg,Fire_Disaster
1549,./Data/available/Fire_Disaster/01_02_0412.jpg,Fire_Disaster
1550,./Data/available/Fire_Disaster/01_02_0413.jpg,Fire_Disaster
1551,./Data/available/Fire_Disaster/01_02_0414.jpg,Fire_Disaster
1552,./Data/available/Fire_Disaster/01_02_0415.jpg,Fire_Disaster
1553,./Data/available/Fire_Disaster/01_02_0416.jpg,Fire_Disaster
1554,./Data/available/Fire_Disaster/01_02_0417.jpg,Fire_Disaster
1555,./Data/available/Fire_Disaster/01_02_0418.jpg,Fire_Disaster
1556,./Data/available/Fire_Disaster/01_02_0419.jpg,Fire_Disaster
1557,./Data/available/Fire_Disaster/01_02_0420.jpg,Fire_Disaster
1558,./Data/available/Fire_Disaster/01_02_0421.jpg,Fire_Disaster
1559,./Data/available/Fire_Disaster/01_02_0422.jpg,Fire_Disaster
1560,./Data/available/Fire_Disaster/01_02_0423.jpg,Fire_Disaster
1561,./Data/available/Fire_Disaster/01_02_0424.jpg,Fire_Disaster
1562,./Data/available/Fire_Disaster/01_02_0425.jpg,Fire_Disaster
1563,./Data/available/Fire_Disaster/01_02_0426.jpg,Fire_Disaster
1564,./Data/available/Fire_Disaster/01_02_0427.jpg,Fire_Disaster
1565,./Data/available/Fire_Disaster/01_02_0428.jpg,Fire_Disaster
1566,./Data/available/Fire_Disaster/01_02_0429.jpg,Fire_Disaster
1567,./Data/available/Fire_Disaster/01_02_0430.jpg,Fire_Disaster
1568,./Data/available/Fire_Disaster/01_02_0431.jpg,Fire_Disaster
1569,./Data/available/Fire_Disaster/01_02_0432.jpg,Fire_Disaster
1570,./Data/available/Fire_Disaster/01_02_0433.jpg,Fire_Disaster
1571,./Data/available/Fire_Disaster/01_02_0434.jpg,Fire_Disaster
1572,./Data/available/Fire_Disaster/01_02_0435.jpg,Fire_Disaster
1573,./Data/available/Fire_Disaster/01_02_0436.jpg,Fire_Disaster
1574,./Data/available/Fire_Disaster/01_02_0437.jpg,Fire_Disaster
1575,./Data/available/Fire_Disaster/01_02_0438.jpg,Fire_Disaster
1576,./Data/available/Fire_Disaster/01_02_0439.jpg,Fire_Disaster
1577,./Data/available/Fire_Disaster/01_02_0440.jpg,Fire_Disaster
1578,./Data/available/Fire_Disaster/01_02_0441.jpg,Fire_Disaster
1579,./Data/available/Fire_Disaster/01_02_0442.jpg,Fire_Disaster
1580,./Data/available/Fire_Disaster/01_02_0443.jpg,Fire_Disaster
1581,./Data/available/Fire_Disaster/01_02_0444.jpg,Fire_Disaster
1582,./Data/available/Fire_Disaster/01_02_0445.jpg,Fire_Disaster
1583,./Data/available/Fire_Disaster/01_02_0446.jpg,Fire_Disaster
1584,./Data/available/Fire_Disaster/01_02_0447.jpg,Fire_Disaster
1585,./Data/available/Fire_Disaster/01_02_0448.jpg,Fire_Disaster
1586,./Data/available/Fire_Disaster/01_02_0449.jpg,Fire_Disaster
1587,./Data/available/Fire_Disaster/01_02_0450.jpg,Fire_Disaster
1588,./Data/available/Fire_Disaster/01_02_0451.jpg,Fire_Disaster
1589,./Data/available/Fire_Disaster/01_02_0452.jpg,Fire_Disaster
1590,./Data/available/Fire_Disaster/01_02_0453.jpg,Fire_Disaster
1591,./Data/available/Fire_Disaster/01_02_0454.jpg,Fire_Disaster
1592,./Data/available/Fire_Disaster/01_02_0455.jpg,Fire_Disaster
1593,./Data/available/Fire_Disaster/01_02_0456.jpg,Fire_Disaster
1594,./Data/available/Fire_Disaster/01_02_0457.jpg,Fire_Disaster
1595,./Data/available/Fire_Disaster/01_02_0458.jpg,Fire_Disaster
1596,./Data/available/Fire_Disaster/01_02_0459.jpg,Fire_Disaster
1597,./Data/available/Fire_Disaster/01_02_0460.jpg,Fire_Disaster
1598,./Data/available/Fire_Disaster/01_02_0461.jpg,Fire_Disaster
1599,./Data/available/Fire_Disaster/01_02_0462.jpg,Fire_Disaster
1600,./Data/available/Fire_Disaster/01_02_0463.jpg,Fire_Disaster
1601,./Data/available/Fire_Disaster/01_02_0464.jpg,Fire_Disaster
1602,./Data/available/Fire_Disaster/01_02_0465.jpg,Fire_Disaster
1603,./Data/available/Fire_Disaster/01_02_0466.jpg,Fire_Disaster
1604,./Data/available/Fire_Disaster/01_02_0467.jpg,Fire_Disaster
1605,./Data/available/Fire_Disaster/01_02_0468.jpg,Fire_Disaster
1606,./Data/available/Fire_Disaster/01_02_0469.jpg,Fire_Disaster
1607,./Data/available/Fire_Disaster/01_02_0470.jpg,Fire_Disaster
1608,./Data/available/Fire_Disaster/01_02_0471.jpg,Fire_Disaster
1609,./Data/available/Fire_Disaster/01_02_0472.jpg,Fire_Disaster
1610,./Data/available/Fire_Disaster/01_02_0473.jpg,Fire_Disaster
1611,./Data/available/Fire_Disaster/01_02_0474.jpg,Fire_Disaster
1612,./Data/available/Fire_Disaster/01_02_0475.jpg,Fire_Disaster
1613,./Data/available/Fire_Disaster/01_02_0476.jpg,Fire_Disaster
1614,./Data/available/Fire_Disaster/01_02_0477.jpg,Fire_Disaster
1615,./Data/available/Fire_Disaster/01_02_0478.jpg,Fire_Disaster
1616,./Data/available/Fire_Disaster/01_02_0479.jpg,Fire_Disaster
1617,./Data/available/Fire_Disaster/01_02_0480.jpg,Fire_Disaster
1618,./Data/available/Fire_Disaster/01_02_0481.jpg,Fire_Disaster
1619,./Data/available/Fire_Disaster/01_02_0482.jpg,Fire_Disaster
1620,./Data/available/Fire_Disaster/01_02_0483.jpg,Fire_Disaster
1621,./Data/available/Fire_Disaster/01_02_0484.jpg,Fire_Disaster
1622,./Data/available/Fire_Disaster/01_02_0485.jpg,Fire_Disaster
1623,./Data/available/Fire_Disaster/01_02_0486.jpg,Fire_Disaster
1624,./Data/available/Fire_Disaster/01_02_0487.jpg,Fire_Disaster
1625,./Data/available/Fire_Disaster/01_02_0488.jpg,Fire_Disaster
1626,./Data/available/Fire_Disaster/01_02_0489.jpg,Fire_Disaster
1627,./Data/available/Fire_Disaster/01_02_0490.jpg,Fire_Disaster
1628,./Data/available/Fire_Disaster/01_02_0491.jpg,Fire_Disaster
1629,./Data/available/Fire_Disaster/01_02_0492.jpg,Fire_Disaster
1630,./Data/available/Fire_Disaster/01_02_0493.jpg,Fire_Disaster
1631,./Data/available/Fire_Disaster/01_02_0494.jpg,Fire_Disaster
1632,./Data/available/Fire_Disaster/01_02_0495.jpg,Fire_Disaster
1633,./Data/available/Fire_Disaster/01_02_0496.jpg,Fire_Disaster
1634,./Data/available/Fire_Disaster/01_02_0497.jpg,Fire_Disaster
1635,./Data/available/Fire_Disaster/01_02_0498.jpg,Fire_Disaster
1636,./Data/available/Fire_Disaster/01_02_0499.jpg,Fire_Disaster
1637,./Data/available/Fire_Disaster/01_02_0500.jpg,Fire_Disaster
1638,./Data/available/Fire_Disaster/01_02_0501.jpg,Fire_Disaster
1639,./Data/available/Fire_Disaster/01_02_0502.jpg,Fire_Disaster
1640,./Data/available/Fire_Disaster/01_02_0503.jpg,Fire_Disaster
1641,./Data/available/Fire_Disaster/01_02_0504.jpg,Fire_Disaster
1642,./Data/available/Fire_Disaster/01_02_0505.jpg,Fire_Disaster
1643,./Data/available/Fire_Disaster/01_02_0506.jpg,Fire_Disaster
1644,./Data/available/Fire_Disaster/01_02_0507.jpg,Fire_Disaster
1645,./Data/available/Fire_Disaster/01_02_0508.jpg,Fire_Disaster
1646,./Data/available/Fire_Disaster/01_02_0509.jpg,Fire_Disaster
1647,./Data/available/Fire_Disaster/01_02_0510.jpg,Fire_Disaster
1648,./Data/available/Fire_Disaster/01_02_0511.jpg,Fire_Disaster
1649,./Data/available/Fire_Disaster/01_02_0512.jpg,Fire_Disaster
1650,./Data/available/Fire_Disaster/01_02_0513.jpg,Fire_Disaster
1651,./Data/available/Fire_Disaster/01_02_0514.jpg,Fire_Disaster
1652,./Data/available/Fire_Disaster/506c05b8-3e32-417d-b556-8443a06df84b.jpg,Fire_Disaster
1653,./Data/available/Fire_Disaster/225d069a-f76b-45d4-9c2f-b3cd5b92483c.jpg,Fire_Disaster
1654,./Data/available/Fire_Disaster/fb47d0d4-a092-4259-a817-fddc54452df8.jpg,Fire_Disaster
1655,./Data/available/Fire_Disaster/8772a95c-e775-4c72-aba7-217a485b1827.jpg,Fire_Disaster
1656,./Data/available/Fire_Disaster/8175f3bc-eff4-41b1-a67f-c2233bcf9935.jpg,Fire_Disaster
1657,./Data/available/Fire_Disaster/64c69130-fa28-40cd-9698-c6bdbd3d8288.jpg,Fire_Disaster
1658,./Data/available/Fire_Disaster/f496c9a8-8bb4-4314-a4f1-dfdc44ae20a6.jpg,Fire_Disaster
1659,./Data/available/Fire_Disaster/45cec257-2559-4682-a6b0-28755f8bdddd.jpg,Fire_Disaster
1660,./Data/available/Fire_Disaster/a7c1c8a6-15b2-424a-9905-3153d8b853da.jpg,Fire_Disaster
1661,./Data/available/Fire_Disaster/bd86e700-dd3d-4d7b-8593-7ee7e3d0f109.jpg,Fire_Disaster
1662,./Data/available/Fire_Disaster/c9754b2c-056a-4e07-9b6f-512e9c474d40.jpg,Fire_Disaster
1663,./Data/available/Fire_Disaster/6d4c153d-dffd-43cf-8546-96b9c218645f.jpg,Fire_Disaster
1664,./Data/available/Fire_Disaster/6f31e89b-f50c-4fb8-9e33-3e26914b91ec.jpg,Fire_Disaster
1665,./Data/available/Fire_Disaster/9f95e141-f384-4e86-82b8-62f9d1cf0243.jpg,Fire_Disaster
1666,./Data/available/Fire_Disaster/46361f78-77bd-4a6c-b543-59a46a8dd9a8.jpg,Fire_Disaster
1667,./Data/available/Fire_Disaster/dae5c6cc-ab5b-42ad-a8da-10b9e94d29af.jpg,Fire_Disaster
1668,./Data/available/Fire_Disaster/dd20c1ba-e02f-47b4-9830-91ebfa314177.jpg,Fire_Disaster
1669,./Data/available/Fire_Disaster/9484dd02-a2a9-40d5-957b-93f0fc70203d.jpg,Fire_Disaster
1670,./Data/available/Fire_Disaster/cd4ea526-4740-440d-8c8f-da05fd814259.jpg,Fire_Disaster
1671,./Data/available/Fire_Disaster/26c80e5e-05dc-4379-919b-cce847cbdeac.jpg,Fire_Disaster
1672,./Data/available/Fire_Disaster/7b37cad5-540b-4a2c-b793-d9b26ddb822a.jpg,Fire_Disaster
1673,./Data/available/Fire_Disaster/6b3a8da6-267e-4b71-99e2-0a073a8fcf35.jpg,Fire_Disaster
1674,./Data/available/Fire_Disaster/490ba0fc-e2df-40a2-9baa-1438f4aae1b3.jpg,Fire_Disaster
1675,./Data/available/Fire_Disaster/f45b2923-bfc8-4521-8dcd-859743d3ffbd.jpg,Fire_Disaster
1676,./Data/available/Fire_Disaster/a94ba849-61ed-4476-a310-d3437e7afbc4.jpg,Fire_Disaster
1677,./Data/available/Fire_Disaster/4d0c7e80-1788-4353-b6a6-8696c5506693.jpg,Fire_Disaster
1678,./Data/available/Fire_Disaster/4bc5ca7e-633d-4e42-acaf-36917bfc9426.jpg,Fire_Disaster
1679,./Data/available/Fire_Disaster/b4d0c7a5-3393-4a4c-a7d3-8511cb882e91.jpg,Fire_Disaster
1680,./Data/available/Fire_Disaster/224f36dd-229c-4697-9ac7-4504c700d652.jpg,Fire_Disaster
1681,./Data/available/Fire_Disaster/ac24c267-5e61-40ab-9d53-6ecfe1754091.jpg,Fire_Disaster
1682,./Data/available/Fire_Disaster/86022a76-a07d-4e79-9251-601439841a35.jpg,Fire_Disaster
1683,./Data/available/Fire_Disaster/4b7d51fb-1691-4b0a-9327-36427f710d5d.jpg,Fire_Disaster
1684,./Data/available/Fire_Disaster/7e8d33ba-bde2-4903-aca1-51fc0c427584.jpg,Fire_Disaster
1685,./Data/available/Fire_Disaster/1399e36d-a91b-424d-95bb-724b96c9a1f3.jpg,Fire_Disaster
1686,./Data/available/Fire_Disaster/3ab8fb25-08dd-40fe-878a-888d6eca760a.jpg,Fire_Disaster
1687,./Data/available/Fire_Disaster/b80ea23b-8da1-42a5-a75e-9a701b7cc2b7.jpg,Fire_Disaster
1688,./Data/available/Fire_Disaster/047d3ac6-64b5-4014-b0a5-5f0305e5a1d1.jpg,Fire_Disaster
1689,./Data/available/Fire_Disaster/7d5d70c5-0be8-45da-a8ba-160957bd2d07.jpg,Fire_Disaster
1690,./Data/available/Fire_Disaster/fae944c3-4644-4c8c-a10a-c2d4065b6ec5.jpg,Fire_Disaster
1691,./Data/available/Fire_Disaster/bec0fe30-b6e3-40aa-b60b-42fa3b2ba6d0.jpg,Fire_Disaster
1692,./Data/available/Fire_Disaster/177ef06b-f838-4fbc-bf5f-915ae4e78955.jpg,Fire_Disaster
1693,./Data/available/Fire_Disaster/43dece0b-f6bb-4100-8822-2f18e4302d64.jpg,Fire_Disaster
1694,./Data/available/Fire_Disaster/f8568c28-b1f1-4dab-8fa5-4237d0b4f737.jpg,Fire_Disaster
1695,./Data/available/Fire_Disaster/5113d6fa-a221-4476-828f-3fde1e8f431e.jpg,Fire_Disaster
1696,./Data/available/Fire_Disaster/09898f1d-9ee9-4a97-a950-b1bfcf1b3ce1.jpg,Fire_Disaster
1697,./Data/available/Fire_Disaster/3ae3cb9e-59ea-4254-aca4-6110c035ec1f.jpg,Fire_Disaster
1698,./Data/available/Fire_Disaster/93b77fa1-5106-4990-b8f3-bd75d357e17f.jpg,Fire_Disaster
1699,./Data/available/Fire_Disaster/f66361b6-27ae-4c8e-81a6-078e32888dc8.jpg,Fire_Disaster
1700,./Data/available/Fire_Disaster/0115b9e3-4860-460b-8c30-78e6bc892ce8.jpg,Fire_Disaster
1701,./Data/available/Fire_Disaster/5b3f1b81-74fa-4cd9-b208-ff57941888fb.jpg,Fire_Disaster
1702,./Data/available/Fire_Disaster/67b01322-dcd5-41ad-ab45-37a8e815b2d4.jpg,Fire_Disaster
1703,./Data/available/Fire_Disaster/87dfc804-ee83-4cb6-a553-a5113dfdfe3d.jpg,Fire_Disaster
1704,./Data/available/Fire_Disaster/0e2f082b-0d83-4e03-9222-05632c8cde60.jpg,Fire_Disaster
1705,./Data/available/Fire_Disaster/16db1c3b-3424-4275-80bb-d658b7909982.jpg,Fire_Disaster
1706,./Data/available/Fire_Disaster/74471c28-fd94-4e1d-81a3-7887d5a58945.jpg,Fire_Disaster
1707,./Data/available/Fire_Disaster/a00bac34-3000-4cad-af32-3ba8458ed901.jpg,Fire_Disaster
1708,./Data/available/Fire_Disaster/24f1b3d1-dc90-4947-9d74-78ba45287611.jpg,Fire_Disaster
1709,./Data/available/Fire_Disaster/ef1f9a73-62a7-44bc-a724-32361a811833.jpg,Fire_Disaster
1710,./Data/available/Fire_Disaster/31f9ea5c-72f8-4985-b6c8-e4c91ce3f19b.jpg,Fire_Disaster
1711,./Data/available/Fire_Disaster/d61471a1-9356-464a-a766-a7e6837b7eba.jpg,Fire_Disaster
1712,./Data/available/Fire_Disaster/3f511df5-1f40-4b6d-ab45-af2366c0b0d4.jpg,Fire_Disaster
1713,./Data/available/Fire_Disaster/29cecab1-13e2-4691-9fcf-cddd66d2ba37.jpg,Fire_Disaster
1714,./Data/available/Fire_Disaster/6d7607e3-3831-482c-a33a-bddaf20f0963.jpg,Fire_Disaster
1715,./Data/available/Fire_Disaster/d3ef5587-c459-488b-8911-cca03334117a.jpg,Fire_Disaster
1716,./Data/available/Fire_Disaster/1efd9aef-6376-4d39-bbaf-3cd086ddde6f.jpg,Fire_Disaster
1717,./Data/available/Fire_Disaster/6f9a8e2b-b2a6-426b-8043-15b0f2912582.jpg,Fire_Disaster
1718,./Data/available/Fire_Disaster/c78ccdf5-e7e9-4aad-a71e-b2fbe6159780.jpg,Fire_Disaster
1719,./Data/available/Fire_Disaster/c283774f-76e8-4703-8175-0221416c8eb7.jpg,Fire_Disaster
1720,./Data/available/Fire_Disaster/8425896a-3beb-435b-aa4b-02496f245085.jpg,Fire_Disaster
1721,./Data/available/Fire_Disaster/b7c744e5-41cf-459e-95de-2cb9ba6a3084.jpg,Fire_Disaster
1722,./Data/available/Fire_Disaster/b8a4a8e4-7be9-40eb-a087-97232d303a36.jpg,Fire_Disaster
1723,./Data/available/Fire_Disaster/1c4f28b9-b6c1-43b2-8243-87f388386025.jpg,Fire_Disaster
1724,./Data/available/Fire_Disaster/ff824cae-fb98-4a68-bcfa-1498b5983625.jpg,Fire_Disaster
1725,./Data/available/Fire_Disaster/e53fc582-a133-4345-be1d-04ccb7b9b6fc.jpg,Fire_Disaster
1726,./Data/available/Fire_Disaster/600c85ef-cefb-4e1a-8768-51cd89f0a58e.jpg,Fire_Disaster
1727,./Data/available/Fire_Disaster/f284b4b2-81b1-4807-ba0c-a65fd1c38ebe.jpg,Fire_Disaster
1728,./Data/available/Fire_Disaster/39e6d2f2-0b3d-4e6e-aa24-474dac64f4e4.jpg,Fire_Disaster
1729,./Data/available/Fire_Disaster/fcfe71b2-d6a6-4588-8868-e4782e75075f.jpg,Fire_Disaster
1730,./Data/available/Fire_Disaster/d6612a52-4d36-429e-a554-6da5c66e0934.jpg,Fire_Disaster
1731,./Data/available/Fire_Disaster/ae288444-f7fc-4715-94a2-f9ccb8b41d31.jpg,Fire_Disaster
1732,./Data/available/Fire_Disaster/674c99c6-2f96-4112-8123-100454a4ecf0.jpg,Fire_Disaster
1733,./Data/available/Fire_Disaster/2fb2f6b5-8f9d-4db9-aaf7-0368fe3f6bad.jpg,Fire_Disaster
1734,./Data/available/Fire_Disaster/fe377a76-4a9e-43ae-9d1f-238d163f68b7.jpg,Fire_Disaster
